celltype,AAV_ID,n,mean,sd,median,IQR_lower,IQR_upper
AS,AAV2HBKO,3,0,0,0,0,0
AS,AAV2_L1,3,0,0,0,0,0
AS,AAV2_L1mut1,3,0,0,0,0,0
AS,AAV2_L1mut2,3,0,0,0,0,0
AS,AAV2_P4,3,0,0,0,0,0
AS,AAV2_P5,3,0,0,0,0,0
AS,AAV2YF,3,0,0,0,0,0
AS,AAV3_A1,3,0,0,0,0,0
AS,AAV3_A6,3,0,0,0,0,0
AS,AAV4_A2,3,0,0,0,0,0
AS,AAV4_A6,3,0,0,0,0,0
AS,AAV4_P2,3,0,0,0,0,0
AS,AAV4wt,3,0,0,0,0,0
AS,AAV8_A6,3,0,0,0,0,0
AS,AAV8wt,3,0,0,0,0,0
AS,AAV9_BR1,3,0,0,0,0,0
AS,AAV9_K1,3,0,0,0,0,0
AS,AAV9K449R_PHP.A,3,0,0,0,0,0
AS,AAV9_P1,3,0,0,0,0,0
AS,AAV9_P3,3,0,0,0,0,0
AS,AAVAH3-10,3,0,0,0,0,0
AS,AAVAH3-17,3,0,0,0,0,0
AS,AAVAH3-18,3,0,0,0,0,0
AS,AAVAH3-N10,3,0,0,0,0,0
AS,AAVAH3-N12,3,0,0,0,0,0
AS,AAVAH3-N2,3,0,0,0,0,0
AS,AAVAH3-N6,3,0,0,0,0,0
AS,AAVAH3-N8,3,0,0,0,0,0
AS,AAVAH4-7,3,0,0,0,0,0
AS,AAVAH4-N6,3,0,0,0,0,0
AS,AAVAH4-N7,3,0,0,0,0,0
AS,AAVAnc80L65,3,0,0,0,0,0
AS,AAVJEA2-D10,3,0,0,0,0,0
AS,AAVJEA2-D16,3,0,0,0,0,0
AS,AAVJEA2-H2,3,0,0,0,0,0
AS,AAVJEA2-S11,3,0,0,0,0,0
AS,AAVJEA3-D12,3,0,0,0,0,0
AS,AAVJEA3-D16,3,0,0,0,0,0
AS,AAVJEA3-D2,3,0,0,0,0,0
AS,AAVJEA3-D20,3,0,0,0,0,0
AS,AAVJEA3-D5,3,0,0,0,0,0
AS,AAVJEA3-D7,3,0,0,0,0,0
AS,AAVJEA3-H13,3,0,0,0,0,0
AS,AAVJEA3-H20,3,0,0,0,0,0
AS,AAVJEA3-H3,3,0,0,0,0,0
AS,AAVJEA3-S2,3,0,0,0,0,0
AS,AAVJEA3-S4,3,0,0,0,0,0
AS,AAVJEA3-S5,3,0,0,0,0,0
AS,AAVM41,3,0,0,0,0,0
AS,AAVpo1_A1,3,0,0,0,0,0
AS,AAVrh10_P5,3,0,0,0,0,0
AS,AAVrh10wt,3,0,0,0,0,0
EP,AAV9_A2,3,0.2849767663425664,0.12228189525667717,0.24427353423414622,0.2162554694211174,0.33334644720980533
EP,AAV9_P4,3,0.17730727742599808,0.032395364310077654,0.16694015473245247,0.1591523053697736,0.19027868813544976
EP,AAV9_P5,3,0.12870953755449088,0.1844580863406743,0.04213476780827564,0.02279931476779446,0.19133237546807966
EP,AAVrh10_A2,3,0.07893363200898007,0.1175607883822547,0.022688658513044403,0.01137492097906782,0.11836985629092449
EP,AAV4_A1,3,0.03741407655503382,0.064765863930539,3.327788683612512e-5,2.1488199976187944e-5,0.05611626557599261
EP,AAV9_A1,3,0.03689959020838742,0.0355696752546194,0.039651486710461495,0.019842691152121235,0.05533243751569064
EP,AAV5_A2,3,0.036045230206802545,0.03318329094760483,0.042708902448182616,0.021372334033030172,0.05404996250126495
EP,AAV9_A6,3,0.032399290377349906,0.03344281906101685,0.030226278397556202,0.015161123029898301,0.04855095173490466
EP,AAV1_P5,3,0.02819972478576952,0.04305012165569888,0.0067673854369346455,0.003419976161067194,0.04226330373605441
EP,AAV7_P4,3,0.02782628441952572,0.022775100288718052,0.022393405129438805,0.015326161032916818,0.03760996816109116
EP,AAV7_A2,3,0.02364614694210258,0.0212210613481765,0.029758522729128125,0.01489911812290492,0.035449363654813014
EP,AAV8_P4,3,0.02019523163524969,0.019777391335767277,0.021032309528736488,0.010522450669842764,0.030286551547400016
EP,AAV5_A6,3,0.016411984221457218,0.028336542734035346,5.8709055123280184e-5,5.187412197540745e-5,0.024595456737772057
EP,AAVpo1_P4,3,0.011916665125314876,0.02062261102477066,1.159425147404505e-5,1.0195126172382829e-5,0.017870599687536955
EP,AAV3_P4,3,0.011810746089267556,0.02001745839509702,5.051333273045057e-4,2.545665463029832e-4,0.017714119251250604
EP,AAV7_A1,3,0.008036826097903084,0.013818730788193677,6.2926834616842e-5,5.857855246191475e-5,0.012028124011701133
EP,AAVpo1_A6,3,0.007493562338861508,0.012929455357024184,3.8028384171805156e-5,2.8739734354732284e-5,0.011230617966023431
EP,AAV9wt,3,0.005707483879230692,0.005060686474362758,0.007446380860451436,0.00372649262191951,0.008557923627152245
EP,AAV1_P4,3,0.004860234858934403,0.004349582737363469,0.006052780189535877,0.0030457752342957453,0.007270967148873798
EP,AAV8_A2,3,0.004263466072022329,0.007383052371594057,1.7176533613595189e-6,8.588266806797594e-7,0.0063951991080334935
EP,AAV6wt,3,0.0042245458109598025,0.007305538374426004,6.98392743496445e-6,6.691267294228406e-6,0.006333619412862958
EP,AAV1wt,3,0.003080790798078743,0.002676724150457086,0.004100176088201107,0.0020721605279935646,0.004599113713225103
EP,AAVrh10_P4,3,0.0022884430797259817,0.003950938524419762,1.1388309612553264e-5,7.368839548442883e-6,0.0034309899348468065
EP,AAVrh10_A6,3,0.0018988643709992134,0.0032882921418900058,7.36059191013409e-7,3.680295955067045e-7,0.0028482965564988203
EP,AAVpo1_P5,3,0.0012320643661846247,0.0021339980804269162,0,0,0.001848096549276937
EP,AAV7_P5,3,9.284432798699316e-4,0.0015832709298707244,1.497805144981399e-5,1.4341456198156757e-5,0.0013858124893316478
EP,AAV7_P2,3,7.966191721041237e-4,0.0013166743722574986,4.7379330721671594e-5,3.646299600257669e-5,0.0011821554275144447
EP,AAV6_P4,3,7.640751161084713e-4,0.001322113865040447,1.1627440670195546e-6,7.523570009307159e-7,0.001145941689195286
EP,AAVAH4-N9,3,6.680108138329885e-4,0.0010762254287676215,6.706939916496701e-5,4.676239356680468e-5,9.887885267651616e-4
EP,AAV7_A6,3,6.146912912024244e-4,0.0010436291958456944,1.2327572401948015e-5,1.2151702602266019e-5,9.160490204023446e-4
EP,AAVB1,3,4.760182949192424e-5,2.5799068323981535e-5,4.547908099423396e-5,3.420439860210853e-5,5.99378861328948e-5
EP,AAVpo1_A2,3,3.0826219352271785e-5,1.0531145422745368e-5,3.333571438060018e-5,2.630136422415024e-5,3.660582199455752e-5
EP,AAVJEA2-H17,3,3.03896879110455e-5,1.8878984151593595e-5,2.2324173368914106e-5,1.9603664913080922e-5,3.714295363794438e-5
EP,AAV7wt,3,3.0112293458666478e-5,3.2836114316848856e-5,1.4348090518014178e-5,1.1239499417181016e-5,4.110298602982579e-5
EP,AAVJEA2-H8,3,2.7760411901200853e-5,5.7020358325098064e-6,2.893867409256177e-5,2.5249982516267904e-5,3.085997238181426e-5
EP,AAV4_P4,3,2.4441859832977735e-5,1.7211354650837186e-5,1.4739802998072203e-5,1.4505798061055775e-5,2.9526893187446925e-5
EP,AAV1_A2,3,2.350374141345547e-5,2.2135176812737375e-5,1.2045202928412624e-5,1.0746022410021013e-5,3.05321911743685e-5
EP,AAV4_P5,3,1.7282294925562208e-5,7.529300035712171e-6,2.044164762084141e-5,1.4564846864345747e-5,2.1579419334418268e-5
EP,AAVJEA2-H11,3,1.7212590879389776e-5,2.3714773770553263e-5,3.80733793036976e-6,3.521852005063416e-6,2.420070327920613e-5
EP,AAV2_A1,3,1.639588076384239e-5,1.8652794967415786e-5,9.259137777948805e-6,5.812164706587833e-6,2.3411225328150158e-5
EP,AAVAH3-5,3,1.5749654646949064e-5,8.495795398506148e-6,1.881156604184846e-5,1.2479445955238161e-5,2.0550819036109663e-05
EP,AAV9K449R_PHP.S,3,1.5102424369698386e-5,1.1039785585348306e-5,1.4634436477991843e-5,9.469255574974131e-6,2.050159921856937e-5
EP,AAV1_A6,3,1.455583566139147e-5,7.777766427122961e-6,1.2898299161858256e-5,1.0319374870629476e-5,1.7963528202386856e-5
EP,AAVAH4-N4,3,1.3582045566661807e-5,7.683357483533387e-6,1.1316495292689882e-5,9.301346363193653e-6,1.6729969633144002e-5
EP,AAV2wt,3,1.3318832668928611e-5,4.392237205727776e-6,1.4878045414361557e-5,1.1618875738536666e-5,1.579839597203703e-5
EP,AAVJEA3-H4,3,1.12819948433024e-5,4.096664168545109e-6,1.110395861152226e-5,9.190604948878877e-6,1.3284366621835857e-5
EP,AAVAH3-3,3,9.02970549966932e-6,3.9146422930521075e-6,6.837082029904895e-6,6.769918391099525e-6,1.01931808733569e-5
EP,AAV5_P5,3,8.855605590119244e-6,6.6615740236308974e-6,6.2138634173365386e-6,5.066972994637702e-6,1.1323367099209434e-5
EP,AAVAH4-1,3,8.694802197632806e-6,5.491431039904744e-6,6.8013065885222045e-6,5.600988415786344e-6,1.0841868174923968e-5
EP,AAV6shH10,3,7.799738937321469e-6,4.81193411095994e-6,6.019993077680385e-6,5.075598203673003e-6,9.634006741149393e-6
EP,AAVDJYF,3,7.254486140331049e-6,4.58104649807083e-6,4.6766166053666215e-6,4.60989822815836e-6,8.610139285021526e-6
EP,AAVAH3-N4,3,6.4571561221055145e-6,2.5197176335274153e-6,5.971949781922397e-6,5.093637963923878e-6,7.578071110195593e-6
EP,AAV2_7m8,3,5.201251105740654e-6,1.5021973641606772e-6,5.533374670353359e-6,4.547079959752213e-6,6.021484034035447e-6
EP,AAV9BI,3,4.569401429431711e-6,3.986026343103774e-6,3.4448649278468133e-6,2.3556544838895548e-6,6.220880124181419e-6
EP,AAVJEA2-D7,3,4.378062797432409e-6,5.593205450756894e-6,2.455115132403228e-6,1.227557566201614e-6,6.567094196148613e-6
EP,AAV8_P5,3,3.781223218745759e-6,3.3205235581073525e-6,3.332125307162974e-6,2.020115062207422e-6,5.317782419492704e-6
EP,AAVAH4-N12,3,3.46197577974154e-6,4.216395286279357e-6,1.3002683848054914e-6,1.0325508457671088e-6,4.810547016247947e-6
EP,AAVAH4-3,3,3.1002596753942296e-6,1.6559919858383368e-6,3.2860992225269313e-6,2.3226432301240674e-6,3.9707958942307435e-6
EP,AAV2_MTP,3,2.327381857528225e-6,3.525556302677272e-7,2.2919569454749795e-6,2.142916490275245e-6,2.494134768754582e-6
EP,AAVJEA2-D3,3,2.29896024991052e-6,1.0229569179074098e-6,2.641070270508942e-6,1.8949314747793905e-6,2.87404403534086e-6
EP,AAVrh10_A1,3,2.2836651020810463e-6,6.689603373479886e-7,2.491620855189269e-6,2.0135229581467492e-6,2.6577851225694546e-6
EP,AAV1_A1,3,1.8956161348487378e-6,8.659556068737119e-7,1.42988583372598e-6,1.3960384897713402e-6,2.1623286293647565e-6
EP,AAVJEA3-S8,3,1.6691621945265952e-6,1.493380677021834e-6,2.1287645953622665e-6,1.0643822976811333e-6,2.503743291789893e-6
EP,AAV5_A1,3,1.5517834548713676e-6,2.6877677861819746e-6,0,0,2.3276751823070513e-6
EP,AAVJEA3-D4,3,1.4419112689822443e-6,2.497463577883361e-6,0,0,2.1628669034733665e-6
EP,AAV6.2,3,1.4032620903510254e-6,8.721749799003587e-7,1.5324693911199864e-6,1.0030803029533806e-6,1.8680475281331504e-6
EP,AAV4_L1,3,1.3243568926489116e-6,2.2938534254219563e-6,0,0,1.9865353389733675e-6
EP,AAVJEA2-H1,3,1.3087977861177078e-6,1.605581246026404e-6,4.129518234048635e-7,3.8198742371990306e-7,1.7876851671590903e-6
EP,AAVJEA3-S7,3,1.2842667981982256e-6,4.866541860614666e-7,1.3531766611281745e-6,1.0600036482205052e-6,1.5429848796409202e-6
EP,AAV8_A1,3,1.2465431317651038e-6,1.115268145993602e-6,1.58977773052556e-6,7.9488886526278e-7,1.8698146976476555e-6
EP,AAV9_K3,3,1.1161801892955133e-6,1.9332807982616762e-06,0,0,1.67427028394327e-6
EP,AAVDJ,3,9.103665870137372e-7,8.942745824828765e-7,9.434698681868745e-7,4.7173493409343727e-7,1.365549880520606e-6
EP,AAVAH3-21,3,7.740503263167569e-7,6.751936753085874e-7,1.080322356883206e-6,5.40161178441603e-7,1.1610754894751352e-6
EP,AAVJEA3-D2,3,5.812663783945765e-7,1.0067829001109629e-6,0,0,8.718995675918648e-7
EP,AAVAH4-N1,3,5.721147408292642e-7,9.90931798875386e-7,0,0,8.581721112438963e-7
EP,AAVJEA2-D1,3,5.445804609831487e-7,5.47155954407156e-7,5.39465339003395e-7,2.697326695016975e-7,8.168706914747231e-7
EP,AAV8_P2,3,5.357208740194949e-7,6.68608224071949e-7,3.221362818187552e-7,1.610681409093776e-7,8.035813110292424e-7
EP,AAVJEA3-H15,3,5.127356559944517e-7,5.274229655974924e-7,4.84495692560016e-7,2.42247846280008e-7,7.691034839916774e-7
EP,AAVAH4-N11,3,4.808094177121152e-7,4.1940357988451497e-7,6.710534776544146e-7,3.355267388272073e-7,7.212141265681727e-7
EP,AAVAH4b-10,3,4.57271162876222e-7,3.988714771869791e-7,6.382017339412758e-7,3.191008669706379e-7,6.859067443143331e-7
EP,AAV5_P4,3,4.053077660339158e-7,7.020136434729815e-7,0,0,6.079616490508737e-7
EP,AAV3_P5,3,3.7173861221210744e-7,4.1166903127407526e-7,3.0103591194743906e-7,1.5051795597371953e-7,5.576079183181611e-7
EP,AAV2_P2,3,3.4441436183895e-7,5.965431735614729e-7,0,0,5.16621542758425e-7
EP,AAVAH3-N5,3,2.1494754045917685e-7,1.9231115139541282e-7,2.741331642246247e-7,1.3706658211231235e-7,3.2242131068876525e-7
EP,AAVAH3-N1,3,1.3627846859871195e-7,2.3604123159064892e-7,0,0,2.0441770289806793e-7
EP,AAV2_A2,3,0,0,0,0,0
EP,AAV2_BR1,3,0,0,0,0,0
EP,AAV2HBKO,3,0,0,0,0,0
EP,AAV2_L1,3,0,0,0,0,0
EP,AAV2_L1mut1,3,0,0,0,0,0
EP,AAV2_L1mut2,3,0,0,0,0,0
EP,AAV2_P4,3,0,0,0,0,0
EP,AAV2_P5,3,0,0,0,0,0
EP,AAV2YF,3,0,0,0,0,0
EP,AAV3_A1,3,0,0,0,0,0
EP,AAV3_A6,3,0,0,0,0,0
EP,AAV3wt,3,0,0,0,0,0
EP,AAV4_A2,3,0,0,0,0,0
EP,AAV4_A6,3,0,0,0,0,0
EP,AAV4_P2,3,0,0,0,0,0
EP,AAV4wt,3,0,0,0,0,0
EP,AAV5wt,3,0,0,0,0,0
EP,AAV8_A6,3,0,0,0,0,0
EP,AAV8wt,3,0,0,0,0,0
EP,AAV9_BR1,3,0,0,0,0,0
EP,AAV9_K1,3,0,0,0,0,0
EP,AAV9K449R_PHP.A,3,0,0,0,0,0
EP,AAV9K449R_PHP.eB,3,0,0,0,0,0
EP,AAV9_P1,3,0,0,0,0,0
EP,AAV9_P3,3,0,0,0,0,0
EP,AAVAH3-10,3,0,0,0,0,0
EP,AAVAH3-17,3,0,0,0,0,0
EP,AAVAH3-18,3,0,0,0,0,0
EP,AAVAH3-N10,3,0,0,0,0,0
EP,AAVAH3-N12,3,0,0,0,0,0
EP,AAVAH3-N2,3,0,0,0,0,0
EP,AAVAH3-N6,3,0,0,0,0,0
EP,AAVAH3-N8,3,0,0,0,0,0
EP,AAVAH4-6,3,0,0,0,0,0
EP,AAVAH4-7,3,0,0,0,0,0
EP,AAVAH4-N3,3,0,0,0,0,0
EP,AAVAH4-N5,3,0,0,0,0,0
EP,AAVAH4-N6,3,0,0,0,0,0
EP,AAVAH4-N7,3,0,0,0,0,0
EP,AAVAnc80L65,3,0,0,0,0,0
EP,AAVJEA2-D10,3,0,0,0,0,0
EP,AAVJEA2-D16,3,0,0,0,0,0
EP,AAVJEA2-H2,3,0,0,0,0,0
EP,AAVJEA2-S11,3,0,0,0,0,0
EP,AAVJEA3-D12,3,0,0,0,0,0
EP,AAVJEA3-D16,3,0,0,0,0,0
EP,AAVJEA3-D20,3,0,0,0,0,0
EP,AAVJEA3-D5,3,0,0,0,0,0
EP,AAVJEA3-D7,3,0,0,0,0,0
EP,AAVJEA3-H13,3,0,0,0,0,0
EP,AAVJEA3-H19,3,0,0,0,0,0
EP,AAVJEA3-H20,3,0,0,0,0,0
EP,AAVJEA3-H3,3,0,0,0,0,0
EP,AAVJEA3-S10,3,0,0,0,0,0
EP,AAVJEA3-S2,3,0,0,0,0,0
EP,AAVJEA3-S4,3,0,0,0,0,0
EP,AAVJEA3-S5,3,0,0,0,0,0
EP,AAVLK03,3,0,0,0,0,0
EP,AAVM41,3,0,0,0,0,0
EP,AAVpo1_A1,3,0,0,0,0,0
EP,AAVrh10_P2,3,0,0,0,0,0
EP,AAVrh10_P5,3,0,0,0,0,0
EP,AAVrh10wt,3,0,0,0,0,0
in_vitro_NSC,AAV1_P4,2,0.24712453278431312,0.019735002114101136,0.24712453278431312,0.2401471558735072,0.25410190969511903
in_vitro_NSC,AAV1_P5,2,0.15970028868601982,0.007643710059561167,0.15970028868601982,0.15699782907775003,0.16240274829428958
in_vitro_NSC,AAV6.2,2,0.05624440677715146,0.003560208749475665,0.05624440677715146,0.0549856829025545,0.05750313065174842
in_vitro_NSC,AAVDJ,2,0.04875463973164508,0.0069915645981480585,0.04875463973164508,0.046282748362417934,0.051226531100872226
in_vitro_NSC,AAV1_A2,2,0.04774933840337459,0.006972836506449527,0.04774933840337459,0.045284068414466805,0.05021460839228238
in_vitro_NSC,AAV6shH10,2,0.04610316531925694,0.006643243013617376,0.04610316531925694,0.043754424227257435,0.04845190641125644
in_vitro_NSC,AAV6wt,2,0.03831625197061131,0.0032322874538337435,0.03831625197061131,0.03717346578193629,0.03945903815928633
in_vitro_NSC,AAV9_K3,2,0.03188250201656268,0.001378081827816131,0.03188250201656268,0.03139527651382331,0.03236972751930205
in_vitro_NSC,AAV7_P2,2,0.029836650706452007,0.0042262331765806,0.029836650706452007,0.028342451637434152,0.031330849775469856
in_vitro_NSC,AAVJEA3-S7,2,0.029381860279742773,0.0034322247220884305,0.029381860279742773,0.028168385591970352,0.030595334967515195
in_vitro_NSC,AAVDJYF,2,0.026583620711500593,0.0043344570459344514,0.026583620711500593,0.025051158726529563,0.028116082696471624
in_vitro_NSC,AAV8_P2,2,0.02639075520472007,0.0016218822012925127,0.02639075520472007,0.025817333253310218,0.02696417715612992
in_vitro_NSC,AAVAH4-N1,2,0.025938194687870533,4.304517144606056e-4,0.025938194687870533,0.0257860070247363,0.02609038235100477
in_vitro_NSC,AAV2_7m8,2,0.022694663207049097,0.0034122796386187528,0.022694663207049097,0.021488240171163048,0.023901086242935146
in_vitro_NSC,AAVAH4-3,2,0.020866931711888213,0.003789056997052843,0.020866931711888213,0.019527297763429013,0.022206565660347413
in_vitro_NSC,AAV1_A1,2,0.01868861632128969,0.0030208094196394995,0.01868861632128969,0.017620598908640046,0.019756633733939336
in_vitro_NSC,AAV1_A6,2,0.016541961841541122,5.058319615015767e-4,0.016541961841541122,0.016363123236481793,0.01672080044660045
in_vitro_NSC,AAVJEA3-D2,2,0.014924927778075733,7.302849649309436e-4,0.014924927778075733,0.014666733052625107,0.015183122503526356
in_vitro_NSC,AAV6_P4,2,0.013927942051953902,0.005135458550655872,0.013927942051953902,0.012112283269118299,0.015743600834789505
in_vitro_NSC,AAV7_A2,2,0.010903925205489096,0.003925687511339579,0.010903925205489096,0.009515985075445318,0.012291865335532875
in_vitro_NSC,AAVrh10_A2,2,0.008235774408663011,0.002376149819746663,0.008235774408663011,0.007395678583333981,0.00907587023399204
in_vitro_NSC,AAVrh10_P2,2,0.007836390348273518,5.60527074214862e-4,0.007836390348273518,0.007638214100665525,0.008034566595881509
in_vitro_NSC,AAV7_A6,2,0.007403754326081214,0.0015160930919167154,0.007403754326081214,0.006867734472979019,0.007939774179183408
in_vitro_NSC,AAV9_A2,2,0.0042788120152081706,0.0017813393898449769,0.0042788120152081706,0.0036490134341311256,0.0049086105962852155
in_vitro_NSC,AAVAH4-N4,2,0.0034561966802028445,4.4513015467906357e-4,0.0034561966802028445,0.0032988194047607537,0.0036135739556449357
in_vitro_NSC,AAVrh10_A6,2,0.002841877851692654,9.288555022624301e-4,0.002841877851692654,0.0025134778394965535,0.0031702778638887544
in_vitro_NSC,AAV5_A2,2,0.002037624951443554,0.001063334314554656,0.002037624951443554,0.001661679499198581,0.0024135704036885278
in_vitro_NSC,AAVrh10_P5,2,0.002019687045450969,0.0023648754735577223,0.002019687045450969,0.0011835773034437622,0.0028557967874581753
in_vitro_NSC,AAV2_P2,2,0.0019398939269309277,2.31488104203038e-5,0.0019398939269309277,0.0019317095865186286,0.0019480782673432268
in_vitro_NSC,AAV9_P1,2,0.0016055462282265332,5.310136935792699e-5,0.0016055462282265332,0.0015867720590448924,0.0016243203974081741
in_vitro_NSC,AAV9_P4,2,0.0015371708243668908,9.569914404026607e-4,0.0015371708243668908,0.0011988232558437892,0.0018755183928899923
in_vitro_NSC,AAV9_K1,2,0.0013239182685677651,3.5308713241000915e-4,0.0013239182685677651,0.0011990831157293502,0.0014487534214061798
in_vitro_NSC,AAV5_A6,2,0.001258880701623884,2.0425394022297285e-4,0.001258880701623884,0.001186666028516016,0.0013310953747317517
in_vitro_NSC,AAV7_P4,2,0.0011683273915497538,4.735796400756732e-4,0.0011683273915497538,0.0010008917040850572,0.0013357630790144504
in_vitro_NSC,AAV1wt,2,0.0011086490468488195,2.6794671046192207e-4,0.0011086490468488195,0.0010139155788666926,0.0012033825148309461
in_vitro_NSC,AAV9_A6,2,8.921945709490026e-4,5.640505354036166e-4,8.921945709490026e-4,6.927725916911025e-4,0.0010916165502069027
in_vitro_NSC,AAVAH3-5,2,7.189410617148696e-4,2.4150849032505812e-4,7.189410617148696e-4,6.335549161033825e-4,8.043272073263568e-4
in_vitro_NSC,AAVAH3-3,2,6.973997726050725e-4,3.05629268287358e-4,6.973997726050725e-4,5.893435085375357e-4,8.054560366726093e-4
in_vitro_NSC,AAV4_P4,2,6.535918881494867e-4,2.619185251113031e-4,6.535918881494867e-4,5.60989705537196e-4,7.461940707617775e-4
in_vitro_NSC,AAVB1,2,6.528536131312683e-4,3.0050449104290044e-5,6.528536131312683e-4,6.42229174961596e-4,6.634780513009406e-4
in_vitro_NSC,AAV8_P5,2,6.478328209944637e-4,2.575363301102529e-4,6.478328209944637e-4,5.567799782830352e-4,7.388856637058921e-4
in_vitro_NSC,AAV4_P5,2,6.219494248087163e-4,4.98212429510632e-4,6.219494248087163e-4,4.4580473111952e-4,7.980941184979127e-4
in_vitro_NSC,AAV4_A1,2,6.218532239645134e-4,2.0032323899999327e-4,6.218532239645134e-4,5.51028263601439e-4,6.926781843275878e-4
in_vitro_NSC,AAVrh10_P4,2,6.117827191929782e-4,1.464774180699106e-4,6.117827191929782e-4,5.599951313890129e-4,6.635703069969435e-4
in_vitro_NSC,AAV2wt,2,5.542939956028116e-4,5.699034445640386e-5,5.542939956028116e-4,5.341448660891715e-4,5.744431251164518e-4
in_vitro_NSC,AAVJEA3-S2,2,5.22934167042672e-4,6.162576697988007e-5,5.22934167042672e-4,5.011461681790244e-4,5.447221659063196e-4
in_vitro_NSC,AAV8_A2,2,4.846174773894974e-4,1.5835810157177504e-4,4.846174773894974e-4,4.2862943365088227e-4,5.406055211281126e-4
in_vitro_NSC,AAV8_P4,2,4.654104955466673e-4,6.731849569619258e-5,4.654104955466673e-4,4.416098131436397e-4,4.892111779496949e-4
in_vitro_NSC,AAVAH4-N9,2,4.6079652767425485e-4,7.402062988475728e-5,4.6079652767425485e-4,4.3462628300464914e-4,4.869667723438606e-4
in_vitro_NSC,AAVAH4-N3,2,4.4119609520246005e-4,5.395535194580108e-5,4.4119609520246005e-4,4.221199975813687e-4,4.602721928235514e-4
in_vitro_NSC,AAVrh10_A1,2,4.4018563111742454e-4,1.9204931051364235e-4,4.4018563111742454e-4,3.722859462242258e-4,5.080853160106232e-4
in_vitro_NSC,AAV4wt,2,4.153973357822568e-4,7.354530325966845e-5,4.153973357822568e-4,3.893951444525905e-4,4.413995271119231e-4
in_vitro_NSC,AAVM41,2,4.135621167449742e-4,2.528635308715729e-4,4.135621167449742e-4,3.2416135804794264e-4,5.029628754420058e-4
in_vitro_NSC,AAV8_A6,2,4.0367918806736387e-4,1.0001572020039662e-4,4.0367918806736387e-4,3.6831829107788545e-4,4.3904008505684224e-4
in_vitro_NSC,AAV4_L1,2,4.0332249943404177e-4,5.674276506854251e-6,4.0332249943404177e-4,4.013163397358797e-4,4.0532865913220383e-4
in_vitro_NSC,AAVAH4-6,2,3.972388272693675e-4,7.882172116870143e-5,3.972388272693675e-4,3.693711404977755e-4,4.251065140409595e-4
in_vitro_NSC,AAVAH4b-10,2,3.889142419283737e-4,5.568659774157755e-5,3.889142419283737e-4,3.692260564862352e-4,4.086024273705121e-4
in_vitro_NSC,AAVJEA2-H8,2,3.753295426062231e-4,3.2006758144149537e-4,3.753295426062231e-4,2.6216856396859363e-4,4.884905212438526e-4
in_vitro_NSC,AAV2YF,2,3.65805261788808e-4,2.58963609279325e-4,3.65805261788808e-4,2.7424779968783085e-4,4.573627238897851e-4
in_vitro_NSC,AAV7_A1,2,3.623717103557523e-4,3.5062439574989565e-5,3.623717103557523e-4,3.4997526596154303e-4,3.747681547499617e-4
in_vitro_NSC,AAV2_MTP,2,3.474273254759762e-4,3.4224086534738116e-4,3.474273254759762e-4,2.264269071328335e-4,4.6842774381911887e-4
in_vitro_NSC,AAV9_A1,2,3.369700603391739e-4,3.168422289203518e-5,3.369700603391739e-4,3.257679959073818e-4,3.481721247709659e-4
in_vitro_NSC,AAV7_P5,2,3.1627175430503013e-4,6.755520860051388e-5,3.1627175430503013e-4,2.9238738125208255e-4,3.4015612735797767e-4
in_vitro_NSC,AAVJEA3-D16,2,2.704826096670003e-4,2.0277005228423384e-4,2.704826096670003e-4,1.987925701711341e-4,3.421726491628666e-4
in_vitro_NSC,AAV7wt,2,2.5013018917626763e-4,4.8484969551004794e-5,2.5013018917626763e-4,2.3298816379869826e-4,2.6727221455383703e-4
in_vitro_NSC,AAV4_P2,2,2.450353243768225e-4,6.23391732195036e-5,2.450353243768225e-4,2.2299509831828556e-4,2.6707555043535943e-4
in_vitro_NSC,AAV5_P4,2,2.1573035333606635e-4,2.6093392720847567e-4,2.1573035333606635e-4,1.234762786506913e-4,3.079844280214414e-4
in_vitro_NSC,AAVpo1_A6,2,2.0890640389981008e-4,2.241648299470636e-5,2.0890640389981008e-4,2.0098098033185518e-4,2.1683182746776497e-4
in_vitro_NSC,AAVAnc80L65,2,2.0733091995875756e-4,4.2198778416439364e-5,2.0733091995875756e-4,1.9241139877073117e-4,2.2225044114678396e-4
in_vitro_NSC,AAVAH4-7,2,1.991491557614336e-4,1.3187978347047955e-4,1.991491557614336e-4,1.5252261116473876e-4,2.457757003581284e-4
in_vitro_NSC,AAVAH3-N10,2,1.7478860050300734e-4,1.0580949438264839e-4,1.7478860050300734e-4,1.3737929500706205e-4,2.1219790599895263e-4
in_vitro_NSC,AAV3_A6,2,1.6486735993644837e-4,2.2031243053103973e-4,1.6486735993644837e-4,8.697515313235418e-5,2.4275956674054257e-4
in_vitro_NSC,AAV4_A6,2,1.536408520986653e-4,2.1991920941285644e-5,1.536408520986653e-4,1.4586553388421455e-4,1.6141617031311604e-4
in_vitro_NSC,AAVAH4-N11,2,1.4705294442794148e-4,8.064391451482478e-5,1.4705294442794148e-4,1.1854101502051104e-4,1.755648738353719e-4
in_vitro_NSC,AAVLK03,2,1.4209919192074652e-4,6.883158686342291e-5,1.4209919192074652e-4,1.1776355100526789e-4,1.6643483283622514e-4
in_vitro_NSC,AAVAH4-N7,2,1.359133434421709e-4,1.153913733855509e-4,1.359133434421709e-4,9.511633213649492e-5,1.7671035474784688e-4
